"","GSM2899558","GSM2899559","GSM2899560","GSM2899561","GSM2899562","GSM2899563","GSM2899564","GSM2899565","GSM2899566","GSM2899567","GSM2899568","GSM2899569","GSM2899570","GSM2899571","GSM2899572","GSM2899573","GSM2899574","GSM2899575","GSM2899576","GSM2899577","GSM2899578","GSM2899579","GSM2899580","GSM2899581","GSM2899582","GSM2899583","GSM2899584","GSM2899585","GSM2899586","GSM2899587","GSM2899588","GSM2899589","GSM2899590","GSM2899591","GSM2899592","GSM2899593","GSM2899594","GSM2899595","GSM2899596","GSM2899597","GSM2899598","GSM2899599","GSM2899600","GSM2899601","GSM2899602","GSM2899603","GSM2899604","GSM2899605","GSM2899606","GSM2899607","GSM2899608","GSM2899609","GSM2899610","GSM2899611","GSM2899612","GSM2899613","GSM2899614","GSM2899615","GSM2899616","GSM2899617","GSM2899618","GSM2899619","GSM2899620","GSM2899621","GSM2899622","GSM2899623","GSM2899624","GSM2899625","GSM2899626","GSM2899627","GSM2899628","GSM2899629","GSM2899630","GSM2899631","GSM2899632","GSM2899633","GSM2899634","GSM2899635","GSM2899636","GSM2899637","GSM2899638","GSM2899639","GSM2899640","GSM2899641","GSM2899642","GSM2899643","GSM2899644","GSM2899645","GSM2899646","GSM2899647","GSM2899648","GSM2899649","GSM2899650","GSM2899651","GSM2899652"
"209199_s_at",11.5337840309735,11.6532081085395,11.8334768584957,11.6471692962031,11.0075781083216,11.7415578524792,12.0293899529303,11.0275423687469,10.9614590678794,11.3520811114276,12.2289331763941,11.9133501643737,11.5967794496904,11.4754699683207,11.2640254885209,12.1310520084847,11.6766234213473,11.7946617160906,11.2845895771819,11.8305013982351,10.9065523806677,11.9788595197487,12.0777112737489,12.1035094270035,11.7218513086107,12.0299092373183,11.9763027095727,10.3401666577941,8.43143022924426,9.23015262229366,8.5144400808122,7.54974603168404,9.04175981012052,9.62080731415335,9.86220968912783,9.81251079858823,9.55386220029991,8.95381487351076,9.21500717424686,9.60768921347,9.66337741254245,11.9694199537767,9.60424034513245,10.2517532582784,9.92282394877257,8.50743786742308,9.89795719520841,9.92132584069478,9.57652982336564,11.6249678061152,10.112991134355,8.76768401305491,9.31260366293661,8.44883976235514,10.5668258644886,8.92680856760312,9.98113368885621,9.29747149895354,8.69436561451385,11.0033166721201,7.62430087362765,9.32068868299199,8.6482254731806,9.0297323466337,8.50406495954254,7.30614823543904,7.42549945537575,9.12846117729588,8.39288249852012,10.1480516317791,11.3045452475034,9.70747269386097,9.19250802720943,10.0657204771016,9.35576818197488,11.4884371811397,9.39561897662286,8.92047103899722,9.97608287484247,9.83102915428924,8.1636255203351,9.17410200280248,9.71674686852848,10.6020687615338,9.78800982961339,9.53492924134934,11.3302629448552,9.55453180277471,9.69534775494336,9.35104085012521,9.78494831959747,11.4725226160938,9.703431082043,8.88797829740174,9.00680705479887
"204337_at",12.3661824872047,12.1707287748479,12.8187928956349,12.4379634942962,12.7319866810442,12.681429717532,12.7687284691634,12.3874800454719,12.7924415045372,12.6743814482585,12.8694045087602,13.0327231920375,12.8070893868647,12.7996723035909,12.0979157668839,13.3015106258088,12.5182649251166,13.0068331121776,12.4084836703371,13.0164610940211,12.2655726056249,12.0303253428851,12.6815094742531,12.5406358199977,11.8386104002436,12.144530523272,12.4298434467823,11.1315405080662,8.12851573205658,7.08311874052802,7.26710303493643,8.35852684029138,7.32903887720553,9.80355025767353,11.0919958235311,9.57742546714635,7.99518654299087,7.00916989763227,10.5499509024733,8.98305687583479,11.0648669354065,12.8199484716264,8.01167518047795,7.34539426931732,9.94758687210775,6.86170959320545,7.34891509208689,9.73478192792636,9.87320463905049,12.9890550369869,8.88750814206195,8.98541304971959,9.06607574369121,7.97810834987233,11.1182439618255,7.64690182294375,6.77274822263079,6.89828571080955,8.59380786748649,11.2904646272397,7.65049381374551,10.4389212781674,9.16958765931657,9.57178287449151,7.26972108961727,9.94168879929958,8.05466824747742,7.68204042324335,8.92070492415374,10.6819173871086,12.6656526498679,9.91775378157732,8.02007311213952,7.45387019977839,9.08059781876563,12.2537651896157,9.87100806355561,7.8538767378205,10.1218230971575,7.65886614895975,8.01100426634817,7.38887838506869,9.72386946052656,9.87928606643201,8.03216686062343,8.84237824676289,11.6621476998135,8.1380442481012,9.88785138536546,8.12412554905875,7.50167455749119,12.7073488213565,7.00040676009304,6.47628555869706,9.41329012055825
"235227_at",9.80061460974304,9.86784158967429,9.73595352722008,9.52274146842564,9.80731769706197,10.2049904830686,10.1868828156543,9.11783773751294,9.54660088217337,9.9408618025734,10.35517411208,10.0845500335413,10.2261014999038,9.95147956041727,9.38724511628545,10.3256174833406,10.5407219499294,10.3883041754059,9.63750631938422,10.4822913804562,9.65364058103171,9.29928425129128,9.44975356643453,9.52770971297061,9.25005351310913,9.63921863655273,9.34045123522825,8.72071770486532,7.64842222137611,7.03822866835981,6.61226563088804,7.66285538819598,6.80933388171202,8.01666100499682,8.30201527171796,7.64802155465366,6.47309604892032,7.14288254112055,6.71769868306905,7.33636592854107,8.15771832759598,9.66225576257498,6.53546735466888,7.26698930606705,7.76938169855068,6.65782530451365,7.17215789295044,7.13790066208001,8.19468584644844,10.0205191116117,7.64474244043812,8.38144837855915,7.09753419433785,6.21591768638778,8.14507719451153,6.39880153760781,7.2006139295162,5.89640937430118,7.87785874674111,9.00922169710979,7.43549898028439,8.92570360928499,8.39144434971492,7.36682178011283,6.90836546374915,6.83826440185754,7.11761197757778,5.3666319371105,6.31298165983747,6.94436026706045,10.1330643787583,8.22258750014467,6.19594263246717,6.18326408702184,6.46160222963134,9.13339216112984,7.75167921231373,6.38702933849367,7.75355925165317,7.21495067550611,7.05297511594739,6.06055463208974,7.7144816305295,6.98444828222147,5.64786270103646,7.67254179121254,9.13079441746104,9.62418145059587,5.97746239073912,7.35299069633726,6.30526364228692,9.85192327176786,6.24679191982603,6.02139245994344,8.17852758999119
"231867_at",9.40530051134968,9.34169890095682,9.41385914456594,8.85408884296409,9.39017386146626,9.70982035707272,9.6240191916402,8.99978992257777,9.29943634961788,9.27596132610294,9.77310271421457,9.56935495319415,9.64026081422392,9.61798636174183,8.85428995317139,9.24186573603454,9.72369011079025,9.47059995943796,8.86321408288061,9.46878421617967,9.10207649483256,9.30718352086472,9.08534059472682,9.2410867046307,8.74567194846155,9.41961111330948,9.11656437839088,7.98082906382492,6.19442987733206,5.13115240869033,6.21813761949865,5.49181688907228,5.33858290326098,6.63026637561431,8.11804307544502,6.26519619251098,5.30963853293521,6.62211820066495,6.19245868742464,6.66422573322818,8.05979287360062,9.33437925998821,5.66416766993108,5.24728465052601,7.12370064556256,6.64246058136611,6.16331745051069,6.55761155152932,8.03407277082773,9.07880187920832,6.56620170239306,7.03531815676208,5.85064390587621,5.71084993238625,7.27600861752995,5.77711648356782,5.53374041476881,6.62702107946482,6.84087804464457,8.73440292736536,6.21560316727352,7.21133692712351,7.75078694380989,6.37876993111859,5.58603530385158,7.29336398077661,6.07176494284668,7.69794141243134,5.5522549999978,8.1859245284988,9.08834643060401,7.12242900354573,6.19199596539658,5.41301241848694,6.17751276403671,8.5982146890875,6.9110367838063,5.29097263278911,8.08133350887766,5.25354569018876,5.64444035772955,5.4287251422494,7.00019176435498,8.40454487004916,5.38171615386795,6.86373619776623,8.92533714416264,6.76601599008205,9.29265034743877,6.21206081738455,5.53987800785299,9.22083380419286,6.49291615440083,6.15397427570793,7.15961848514913
"228414_at",10.7034660382067,10.942208930642,10.7939039322621,10.4060598059622,10.7891204273858,10.6285713042972,10.5660620588855,10.5129552396925,10.6490352600633,10.4998776779244,10.8549729629909,10.9282164252139,10.7747765612153,10.7842439044645,10.1788387434957,10.7407931901799,11.2236516656345,10.9980841859364,10.2210686164293,10.7171552289015,10.5306532103947,10.3416597225281,10.687022828507,10.540061912303,10.1802230057136,10.3659451158513,10.703642985125,9.60380332638756,7.2232496171566,6.88542966890512,7.23265982768782,8.64481067583456,6.42713546385181,8.65927131974505,9.53365571726011,8.35780362036612,6.55383483488941,7.17694433878084,8.22161052020466,8.3244137349477,9.87740280400168,10.5719260524697,6.59880000819638,6.98396223594445,8.52181838209932,7.25409239333843,7.04352869804954,8.05482524491574,8.60715332842123,10.3360086739602,7.82177326452091,8.6039600070982,7.67244511733469,6.66612738077681,8.8395364711752,6.5733625537399,6.73084631540508,9.15869198594781,7.84560151637164,9.70365882224594,9.30774265230815,9.52199096752344,9.23937547538816,8.46414849470426,6.67749690730771,6.54633885650848,8.54718576489629,6.35492383408561,8.13975352093675,7.5302888740183,10.6517679212045,8.62092037062565,6.22473667614026,6.06031234178831,6.65798099021802,9.83019062168222,8.70847029827203,7.28634961762399,8.58294534021239,8.82881449626301,7.77013384043888,6.2480261045267,8.07830699266445,8.21777517447116,7.66365827405734,8.7553457102009,9.75536330865985,8.36826897148801,6.48382622056992,7.54561701124048,8.55018384043966,10.6779324783088,6.57225144380374,6.83026336751877,8.43190248793068
"206803_at",7.63546293589967,9.2429807071169,6.97235329926877,7.29210090887874,10.2135184396951,8.08350499060601,7.27563860469554,9.05977138124535,10.2707984826156,8.91578438456583,8.95380655654117,9.10224978312337,9.41771783904441,10.4943897873459,10.0492116410137,7.38297786012219,9.84152305181956,8.45279693060497,7.40512272127462,9.04434121867655,9.5722384697214,9.18468418278641,9.65959569237086,8.65102206500035,9.83016717865485,8.25897178763765,10.7696602247486,8.62262452579071,6.47664093959751,6.4535745571571,6.61155671682149,6.8363207660353,6.1680969038101,6.97083024204992,9.66011241261383,7.52918936593888,6.88407728634928,6.09605943120905,8.18244999473593,7.52053707565153,7.47675062854433,6.63127630192404,7.00004297883991,6.20795840947778,6.54226381712057,6.71217709482065,6.48668208114955,7.81268667246389,8.38753795122218,6.69440705712614,6.32126995379091,6.91575999586764,6.98726796726741,6.8090501002702,6.52691664367928,6.34996732433422,6.36625800216753,6.28163142654638,6.6294358921607,7.02222982340359,6.18307496422941,6.87872690953378,6.6778052235588,7.08831224332269,6.45422056317115,5.99555946524391,6.38052224549782,6.34382477105633,6.94061378880079,7.87756998448497,7.67515678448349,6.38207880983951,5.91477161143039,6.52973730591107,9.02417299032429,7.09073499635943,7.29642338717445,6.60890949827565,6.34604560902226,6.73501185540337,6.74089365334425,6.31540814995525,6.65741191442389,7.07282676807407,6.42789785511762,8.53681339873655,7.85125533591591,6.24355826167812,6.17863573814512,6.3950395635715,6.29991335610289,6.97527954259616,6.49292517261706,6.42203289411234,7.2511959505298
"208396_s_at",8.55107092279772,8.88655677807951,7.5438364182939,8.35030678485925,9.09215159623658,8.94369780775835,8.37120351233721,7.36536195689342,7.67174247739066,8.29963093176627,8.79753242970398,8.42064796095817,8.12050396742258,8.7149579173163,8.22703248570957,8.51269169747251,8.18272058442436,8.70848314322981,8.88115142184662,8.87969735500495,8.84012319353967,7.65686054598766,7.14344471486942,7.59260710155309,7.53740996879508,8.78027386717969,7.84434740444406,7.52156162824113,5.78117576142012,5.97250661615123,6.88851341379851,6.13030214004277,5.58163914667505,6.17972478323049,6.02647234246537,6.71904675263598,5.77322210958657,5.48806415581884,5.53856962177922,5.32703173992346,7.6052479084525,7.70367872622452,5.83815290470736,7.01943576375733,8.65117299250351,6.03442451135391,5.67184454458484,5.92099832407011,6.44681892568604,7.38191620537323,5.63771076897472,5.62588541852879,7.17620366791584,5.35338839941516,6.07762907189165,5.47532337838784,5.18587905968432,6.48196720629739,6.07305203913531,7.15768117341847,6.00620793160549,7.43827514190179,5.75739818132127,6.33966789585349,6.20669751096466,7.98841496485736,6.3841164064425,5.40410609290291,5.30598552659356,5.86753106278479,8.56308527600323,5.76072449497303,5.43408099706585,5.42764266765341,5.24572419633409,8.50112456703732,5.45104724487052,5.4622939250094,6.34521635560716,5.41117284859192,6.02037875125866,5.69181705715735,6.31731837993375,5.50254603478795,5.26144852571294,5.74247200002804,8.10909660766978,7.50378673299177,5.2808575515512,6.88006825949283,5.62091968341759,7.81492053951916,5.33056329404727,5.66006040360328,6.44647260252041
"203989_x_at",6.44080879314534,6.16995621490004,7.08424776621514,6.66625299438532,5.20500724161755,5.20322773665563,5.23403929969423,6.51442290954636,6.1592760131394,5.67527310233451,5.61415805318956,4.84620750607991,5.74228042183262,6.05699486728318,6.5280002178955,6.03343414325932,5.13453424741102,5.00992119724962,5.08361236157172,5.88259771844929,5.49405384857744,5.74827778246269,5.44548656708886,5.74907693553309,6.22651527749841,5.77841702807451,5.86368388333832,5.9003218013493,8.07876109423201,8.0231618949598,7.83554382792182,7.88527791258493,7.61260577331331,8.35845440815468,8.5340578471575,8.06756818696077,6.69521703643899,8.49587153708454,9.2229700407642,8.09790918686113,6.18055327680888,5.51269793751071,9.54049385636168,6.18209313490678,7.22074319078219,8.37131822315814,8.50894904129597,10.5559257875379,8.41521867180897,6.10209799546843,8.58810991830203,8.27529982070885,8.18495066012559,7.59553921913181,9.16914544036596,9.05880972990686,9.7234123624531,8.65724097551476,8.4665858613854,8.29380964109857,7.4436834414387,8.18782667860533,8.45780664069811,9.66312324435898,8.50372252735865,9.38047155971548,8.52296453356029,10.6245822041,7.69744002977134,8.44627684675439,5.25781033610527,7.33341393088167,9.59218075566083,8.46210807682683,9.20787706337664,5.96417987198135,10.3746955573821,9.78641173315355,8.5405732383815,8.67560139709308,7.76899305058888,8.50930890097966,8.75164772212475,9.02790623433314,9.37525120542348,6.58084299010027,8.33393612128779,6.83726058406549,10.2790855425347,8.51477656617656,8.91902989597737,7.0740758815959,9.39784687267132,9.81858843335214,8.43031026494666
"206001_at",10.2567208918279,10.5941497469163,10.0371422663118,9.41830403294089,10.7454748211425,9.6517636865963,9.6058665156315,10.3169778585681,10.3686938280093,11.1992476351765,9.67941595426378,10.0846633781635,11.1858605535618,11.110665546224,9.86857955114456,10.0892589825202,11.0868038950614,10.0827116133122,9.65863397549644,10.8537653351839,10.3922171424737,10.258892046988,10.3859302064081,9.15598357992313,9.43259812917236,9.8091344041121,9.98314229181772,10.3928167272691,7.54939386924244,8.29012834540851,8.45615018318267,8.38698980604358,8.09594609133153,8.58107211109035,9.07170216779087,7.72173015417531,7.73597348352433,8.07654293419186,7.86239968817924,7.82678829936075,8.97606508133985,9.31166138377107,8.86928807727999,8.20326148311336,9.35591512813604,8.20804258753312,8.79808491887807,7.74427992694811,7.43323442068102,8.84146814284762,7.51574259338804,7.58868040661256,9.67538714519205,7.79398915194721,7.94162149150301,7.32842908333277,7.26115144044822,8.72691335967639,6.87042674932074,8.61389509729297,8.29798577722072,10.117826658973,7.97530125216242,7.76490170101667,8.2107637413685,10.6228281405356,7.91604553380499,7.21539110151834,7.47247680736911,8.00570967266903,10.5181668869147,10.1196773417528,7.44246349126513,7.50249829978642,7.58242144084693,9.23730033620009,7.3616781954786,7.78547466476788,8.62979310510453,6.75927788856263,7.24397867564058,7.61026898732561,7.41988222921249,7.69458228989379,7.44329461115561,9.30160113343539,9.64476132308555,7.03035171019544,6.93035274521701,9.02790136368658,7.78016630285809,9.55169446890353,7.22522986995584,8.48095540640138,7.46042664389539
"205827_at",11.4239637203467,10.8841308354226,11.7066948182613,10.6818177126224,11.9508966358898,11.9844793392975,11.8879997060802,11.7866558527032,11.4088792920208,11.2917478012827,11.464465656201,11.9926914006264,11.3913263540499,11.2359321610483,10.6229698603216,11.8362834329505,11.7467446228477,12.2001359199921,11.2126775671622,12.007228091795,11.6151010482132,11.3880821361721,12.0141127776156,11.5835087450388,10.8026402527395,11.137849650825,11.7058487523874,10.0399578332503,6.66775963145638,6.63264391519621,6.17255719965031,7.66442816832933,6.56237130338556,8.82946744548293,10.6912161645912,9.01095576055231,6.04308881397432,6.89099729965826,8.48116693000677,7.60833658263639,9.90011429319505,11.5367356086148,7.52958869048997,5.73405796903743,9.47273280291866,7.57398500499854,6.72977894938545,8.46125348628051,8.38901633919252,11.9660245162647,8.3459400280575,8.09902258669936,8.00254733890009,5.88931396404497,9.62218137783639,6.73223925095435,6.17800459074566,6.53778640066454,7.75974263582935,10.6166382608368,6.48199713263657,9.74155470064134,7.78555803980967,8.41262562902274,6.35862623565774,6.1678676386902,6.59360946404888,6.22119749112471,6.39155574173725,9.48655351514212,11.7310170790449,8.6777303261752,6.04101042106388,5.82933619437476,6.98146009012527,11.1129616545671,8.86453099824299,7.57633348174053,8.90586469054699,5.6344579788375,6.72108973668457,5.9143596528376,8.33291587333655,8.36703644368503,6.22446835386589,7.45352133261558,10.6979574451057,5.90583911156579,5.91127553315166,7.99356982383937,6.14886908200305,12.0822235041084,5.8927955334605,5.95930641027554,7.94545887139227
"216944_s_at",9.52115090886121,9.08690658969871,9.39787189411901,9.12225774196002,8.91614131269726,9.39408404359768,9.84736731406352,8.97460107852481,8.93168718863578,8.82890053558262,9.53695322870968,9.41702679943454,9.04857357895864,8.99600599048026,8.16930682513373,9.56690171159299,9.48619711843712,9.78259888258056,8.96340888526201,9.38407636115423,8.94328364275839,8.81033136674968,9.05725336505268,9.27921835042945,9.05388388744324,9.45190969601926,9.06860200897038,7.9817805228559,7.08160505388785,6.2886310352337,6.17198374212244,6.78179070438871,6.09623807134727,7.44377283401414,7.26953849659702,7.2074654086862,6.59823738726066,6.25985704328905,8.28204472044813,6.71389629281636,7.49809086457591,9.54578818755346,6.3590520134356,6.69717113457182,7.42746561201482,6.24201432435114,6.27411715646394,7.06821822336213,6.57630551371797,10.0596445975475,6.43510155429521,6.94273121856364,6.2783861435465,6.55817407934952,8.41853682243364,6.72603297240407,6.85298378108581,6.08298640022418,6.30046085166004,8.53979045990186,5.90858768929503,7.1144909902092,6.76346373401425,6.67697969355428,6.32670293369679,6.57630837814063,6.33971604329416,6.94035961666326,6.83978158621661,7.05281405477367,9.27075395520288,7.38330663173938,6.67411632661224,7.10316863278468,7.13593831392072,9.00908189557288,7.94265154745313,6.10206552158549,6.94585939053323,7.32385690782218,6.38330138768123,6.38796118835061,6.78010295171448,7.52293074790337,6.58177758303085,6.87454001758844,8.8734966029425,9.02808786243838,6.97431232892199,6.78795054257525,6.4551885915371,9.83770647036837,6.94957791114148,6.17500990958066,6.75692028639913
"213496_at",11.2231356156791,11.4359250640945,10.3859520712376,10.4669840279405,11.2078023141,11.4691583207686,10.5368983648768,10.9528657620101,11.2188854730777,11.3295253498081,11.898461537535,11.4614771671045,11.4962471071939,11.6028807199584,10.9146111011416,11.1547710232863,11.5891150161688,11.4464426014605,11.2116272732032,11.7175122347686,10.7111030684083,11.1434661842243,11.3412907520608,11.4402310557446,10.8574424319207,11.2681645401205,11.3285934498846,9.66581445166355,8.2496945291957,8.18046013284741,7.53800650819699,8.5389281444261,7.49519399956578,8.57147500595243,10.0673882559442,8.56025512688378,5.4614886639192,8.01596292010482,7.81002712587736,9.08227676695714,8.95893079981509,9.9655166928836,8.10439040159985,7.04987311415619,8.83286153373224,8.12640554460025,7.58977010175843,8.73187439358402,9.25862427200778,10.1830516261869,7.85523391664807,8.89037595938492,7.87204773046312,5.34152599984563,11.0798537872929,9.09336640678835,6.71239696848717,8.57635391771078,8.66630795299034,9.74518002075684,8.81230788783443,9.02040808118216,9.45889690235586,8.24762018964104,8.97179811136066,9.08143626962208,8.3170312524101,8.43635625448189,7.42505146475454,7.95752402256459,11.0031766037835,8.99838088099961,8.84876260267052,9.25862427200778,8.73747138900625,10.0413670509306,9.35541183839649,8.69002628050244,9.69659986646701,9.6719193904555,8.04609568563869,7.620473254593,9.09792142986139,10.1195542902755,9.95932337879963,10.4348582488085,10.4575857094041,7.34862171523198,9.71263708581962,9.05704362726323,8.863375375234,10.561397872062,8.84066267573723,6.09184618899046,8.84788391613558
"231384_at",10.2036063707901,9.76408437719502,9.94337066594115,9.44194340370245,10.0040086311394,10.1074855122971,10.030851446353,9.3978493821757,9.49598575517468,9.34922187316206,10.0560241418975,10.2680850825064,9.73467389261671,9.46640405219594,8.93179495641018,10.2346317613291,10.1176546019057,10.0898578551009,9.73900748987441,10.1051500103991,9.57546457314286,9.06425336019939,9.49001089166764,9.63609731006176,8.86845628967302,9.40422214053272,9.40225899926527,7.77491433802656,6.67425651420027,4.86012728805863,4.79453448623745,4.90115219189799,5.04674733820954,7.35635790203748,7.43555371694464,6.40602264982956,4.38578713979146,5.06638361931772,7.4656571728245,7.52625127328858,8.15511634695734,9.93503788126291,5.93963953086048,6.71628462208206,7.27427047184652,5.07674641958906,5.18049651690924,6.65035852967452,6.71574993042008,9.9852985132026,5.58821372144558,6.13379700880111,5.26216318399675,5.32947570920079,7.67364241135639,5.29394305957022,4.85394345480244,4.60755153406838,5.77667588686623,8.48874400361469,5.26083233926781,7.86172128901037,7.88374184859788,6.48206827213578,4.27483258050321,4.74713708934818,5.07492420486514,4.69082938591773,7.03348339475095,7.23880737610968,9.91506402292558,6.40338903649555,4.27918576072572,4.31013968265272,5.01112861194385,8.96125417376307,7.23880737610968,7.80450538633017,7.04192637868635,6.16406752279458,4.64250384628881,5.16863834787688,5.85586277859374,7.42747252656886,4.72683192914735,5.86042544130156,9.2010818269583,7.22084754017684,4.8882143119968,6.59656945221079,6.16693815319339,9.9462749966787,8.11176094316524,5.35731455801602,6.32677327153685
"236081_at",11.1009753355465,11.1293191154616,11.1838823664811,10.7558654901695,11.3376012710493,11.2882728574892,11.0916680689011,11.0398271290702,11.077808293601,11.3972959091579,11.5633532325147,11.3766096939219,11.4446411464527,11.1937020114603,10.8449523559392,11.5580867902247,11.7632243571035,11.5675648231027,10.6448667085902,11.6645525090714,11.0766192769251,10.4933164997196,11.0005944534994,10.7915180994869,10.3113692560727,11.0821651000023,10.814822949239,10.0971450990135,6.95518088076825,7.61545083811646,6.66250805530132,7.36682927689983,7.21239516305662,8.54455896907615,9.54177082507379,8.00488015785453,6.16030367198662,6.67258814954157,7.5989859815602,7.90765122545774,9.42640926645891,10.6608239019646,7.39460717322612,8.7009307147703,9.59531691690672,8.12589187154254,6.56841490610536,8.04509719737945,8.76511014957958,10.8348472849415,7.6354883328292,9.09052738620603,7.53826287879914,7.94272252311222,9.24094835379579,6.90665030786795,5.59654014490453,5.68133055176881,7.30648603928034,10.3310267510717,7.94214965984734,10.0052762770473,10.0054351818591,8.15202779746067,7.39548930734878,5.6898413959154,7.83270601875381,5.56511522408103,9.05399897985508,8.04703249484868,11.4780693351078,8.61342733280991,5.86072285147898,6.07266448258254,6.37206051629798,10.7026909280785,8.5458025978015,5.79720753157764,8.67324694473136,7.89642179697596,6.31230314318875,6.09032514258668,8.62737479295563,7.88207259966283,6.56639725381944,8.23610270024961,10.2187585835453,9.39196629173331,6.05094655779974,8.3404078104434,7.32080241271963,11.2227832078657,7.00500280394207,5.77580799322721,8.12793601619329
"220331_at",11.5523045918399,11.2137550952686,10.9699843841039,10.8067960051231,10.926752888606,11.3859643929989,11.066834840864,10.8949831459458,10.7213618230092,10.9643483321872,11.4197619933105,11.4305593480148,11.2523679410505,10.8429125748914,10.4197984536687,11.1748300699106,11.0816195378665,11.3232339513627,11.3432412283937,11.2824403848678,10.6314556469551,10.7579814412653,10.6299796022559,10.9491931503652,10.380527027705,10.7640952765599,10.5219908418859,9.848166588636,8.56337259024779,8.77159233633756,8.86887139854591,8.83206693558413,8.36871310970457,9.34770940676533,9.19808648820285,8.99940422615013,7.01423958970045,8.5336599496041,7.78340057618203,9.06704655209293,9.43600836121948,10.6229917456993,7.71277789909439,8.41587978061834,9.59279802676828,8.50734920982941,9.16926098942175,9.69189490622251,9.07918791441075,11.0904020571002,9.07798788621312,9.01848375296233,9.18403797905757,7.13173333898599,10.5455665175188,9.25600723225615,6.85662914149909,7.60876740764461,8.52163860455132,10.2529913304216,8.73396189449005,10.6083283112494,9.42330897241158,8.99448573163813,8.9694048028359,7.38725796966661,9.07762907294938,7.81507283242039,8.78055049489041,7.72297474674781,10.8337587979881,9.09284013330511,8.72081479749677,7.38662285940291,8.86453682465509,10.4163861127913,8.82122321700863,8.32750522454247,9.18403797905757,9.52342510334101,8.5004087782205,8.4234523840346,8.83009569963831,8.72897944362517,8.57611057664161,8.95308090232619,9.55510867687025,8.43055642920253,7.07137057459278,9.59242472545608,7.87381768976623,11.1394663647702,9.67994323388674,6.87064950726267,8.94640309626151
"204679_at",10.9756439984858,11.1449879227029,10.7142490149467,10.7134152522357,11.917252420474,11.0093112655702,11.1550955871685,11.2470627819402,11.8702279081322,11.5298021247622,11.794767387187,11.8908834793778,11.4156273741856,11.8553403946252,11.0190383479627,11.322076882472,11.6834004848361,11.6915313275761,10.7285645468287,11.5459394979445,11.7656457100272,10.646708112366,11.626697093322,11.1698129284971,10.6149390125315,11.0426470110215,11.6680368254846,9.93043071171462,7.09379332758229,8.54970048329101,8.60329247942149,8.53808074510003,8.26607890868931,8.85610958368359,9.80919830002229,8.97670778760448,6.50460380502314,8.28509366342968,8.6844146064221,8.12587838716939,9.99012892691754,10.5964579110604,9.05701294794105,10.0106295862001,9.77163627179652,8.99389930977654,7.75281072447061,9.14571050229169,9.08953681635537,10.896949405881,7.90763015062814,8.09284070233842,8.8544612122773,7.42893422333272,9.3240421777996,8.09371711534303,8.29623422780293,6.75196442197416,8.73648358465779,9.47289920951374,8.67058272184572,9.49570622517306,8.74825888763286,8.72488398124749,7.05436376821557,7.96422094551392,7.63897109469877,6.46762843508483,7.22459727374901,9.21730259823522,11.1839248797208,9.0465957055172,6.10419858469322,6.08785701889506,8.25932751929885,10.4521538142604,9.37936158153978,8.66388945745387,9.29248104332972,10.0922576900382,7.21937421636919,7.12235452986391,8.41535161140882,8.4581515995004,7.98166627406368,9.12699870122974,11.395112707911,11.3646989957384,6.42045003568036,9.8078928852063,8.22246824151197,10.6854606942058,8.13789801573385,7.56751620806413,8.59083228078924
"214735_at",10.7315530545533,10.0769183951025,11.1932054814557,10.6269593610362,10.4395294603991,10.5877465521848,10.406869211725,9.71480439137473,9.54068761970744,10.3456023954102,10.0633839534726,10.6656221479986,10.3567384874164,10.0610773630953,10.1049310144015,10.9973837840683,10.269895078574,10.5387254807829,10.266948350476,10.632621915085,9.8038939499526,9.10629682959364,10.3705548040404,9.72372983596604,9.48693028235905,9.35211962250934,9.71820990416364,9.27171539480733,7.41699673318607,7.45633788279549,7.44564784865728,7.22382727628473,6.69459525454723,7.75469520818385,8.25567010264731,8.27083142603044,6.76625228897823,7.13210412345097,7.50079253863945,7.58625210659256,9.24407249692385,10.9662030717124,6.60276587040994,8.4659798919631,8.63300669531778,7.77767037414369,8.05168448407792,8.12630821753594,8.12098619696585,10.301765289567,8.12274524568902,7.37536637653249,7.89355091540921,6.81734088775947,8.94007892067486,7.33983352475561,6.3822101894321,6.81514563912817,6.94856829525428,9.23061341791383,6.883278943712,9.06855140865172,8.1191296886157,7.44926773426779,6.60054957024175,6.54213703697015,7.22909518232821,6.8124093688435,6.83436875458184,7.96627979613371,10.5490919932874,8.16844016157628,6.95985562223609,7.37548120643055,6.53560620031481,10.3103585924112,8.04883619414093,7.50294620278375,8.7045329206077,6.53646408417705,7.44605662405167,7.06397247020696,8.11206791334951,8.0044733584014,7.24418154403077,8.51564386942738,9.29534371781819,9.00820848948313,6.68296354269828,8.28217843006179,6.64584433375792,10.527963013043,6.86430026927151,6.85745911385895,7.64640117688885
